,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,MA_PTS,MA_FGM,MA_FGA,MA_STL,MA_BLK,MA_TOV,MA_FG_PCT,MA_MIN,MA_PLUS_MINUS,AVG_PTS,TEAM_ABBREVIATION,TEAM_ID,OPP_TEAM,OPP_TEAMID,POSITION,Primary_Guard,Primary_Forward,Primary_Center,Is_Guard,Is_Forward,Is_Center,AGE,HEIGHT,WEIGHT,TEAM_W,TEAM_L,PPG,L5_W,L5_L,L5_PPG,OPP_TEAM_W,OPP_TEAM_L,OPP_PPG_ALLOWED,OPP_L5_W,OPP_L5_L,OPP_L5_PPG,Home_Away,target
1541,22024,1629012,22400458,"JAN 01, 2025",UTA @ NYK,L,31,10,13,0.769,4,5,0.8,1,1,1.0,1,3,4,5,0,0,4,2,25,-5,1,22.0,9.0,17.8,0.4,0.0,2.6,0.5258,30.8,-3.8,17.419354838709676,UTA,1610612762,NYK,1610612752,G,1,0,0,1,0,0,26.0,75,190,7,25,110.71875,1,4,114.0,24,10,109.6470588235294,5,4,125.2,0,1
1542,22024,1629012,22400481,"JAN 04, 2025",UTA @ MIA,W,31,7,19,0.368,2,7,0.286,1,1,1.0,2,3,5,8,1,0,2,0,17,35,1,20.6,8.4,17.2,0.4,0.0,2.2,0.5084,29.8,5.8,17.65625,UTA,1610612762,MIA,1610612748,G,1,0,0,1,0,0,26.0,75,190,8,25,111.48484848484848,0,5,113.6,17,16,110.0909090909091,3,5,107.4,0,0
1543,22024,1629012,22400490,"JAN 05, 2025",UTA @ ORL,W,26,6,18,0.333,3,8,0.375,5,5,1.0,0,4,4,2,1,0,3,2,20,-4,1,20.8,8.2,17.0,0.6,0.0,2.6,0.5014000000000001,29.6,4.8,17.636363636363637,UTA,1610612762,ORL,1610612753,G,1,0,0,1,0,0,26.0,75,190,9,25,111.29411764705884,1,4,118.2,21,16,103.43243243243244,2,4,95.4,0,1
1544,22024,1629012,22400506,"JAN 07, 2025",UTA vs. ATL,L,31,7,16,0.438,2,3,0.667,8,9,0.889,2,2,4,3,0,0,1,3,24,4,1,21.6,7.8,17.0,0.4,0.0,2.4,0.4764,29.6,3.6,17.705882352941178,UTA,1610612762,ATL,1610612737,G,1,0,0,1,0,0,26.0,75,190,9,26,111.57142857142856,2,3,115.2,19,18,119.75675675675676,2,3,116.6,1,1
1545,22024,1629012,22400523,"JAN 09, 2025",UTA vs. MIA,L,29,9,18,0.5,1,3,0.333,4,4,1.0,0,1,1,5,1,0,2,0,23,4,1,21.8,7.8,16.8,0.6,0.0,2.4,0.4816,29.6,6.8,17.885714285714286,UTA,1610612762,MIA,1610612748,G,1,0,0,1,0,0,26.0,75,190,9,27,111.02777777777776,2,3,117.2,19,17,109.61111111111111,2,3,113.2,1,1
1546,22024,1629012,22400533,"JAN 11, 2025",UTA @ PHX,L,29,8,17,0.471,1,6,0.167,3,4,0.75,2,2,4,4,0,0,2,2,20,-7,1,20.8,7.4,17.6,0.6,0.0,2.0,0.422,29.2,6.4,18.02777777777778,UTA,1610612762,PHX,1610612756,G,1,0,0,1,0,0,26.0,75,190,9,28,110.89189189189187,2,3,111.4,18,19,113.75675675675676,2,3,111.2,0,1
1547,22024,1629012,22400546,"JAN 12, 2025",UTA vs. BKN,W,38,8,20,0.4,1,3,0.333,4,4,1.0,2,1,3,5,1,1,0,2,21,-10,1,21.6,7.6,17.8,0.6,0.2,1.6,0.4284,30.6,-2.6,18.08108108108108,UTA,1610612762,BKN,1610612751,G,1,0,0,1,0,0,26.0,75,190,10,28,110.92105263157896,2,3,112.0,13,26,113.6923076923077,1,3,101.8,1,1
1548,22024,1629012,22400581,"JAN 17, 2025",UTA @ NOP,L,32,7,11,0.636,1,4,0.25,9,10,0.9,1,3,4,5,1,0,3,2,24,-18,1,22.4,7.8,16.4,0.6,0.2,1.6,0.489,31.8,-5.4,18.157894736842103,UTA,1610612762,NOP,1610612740,G,1,0,0,1,0,0,26.0,75,190,10,30,111.25,1,4,108.6,11,32,117.18604651162792,3,4,116.0,0,1
1549,22024,1630217,22400023,"NOV 19, 2024",MEM vs. DEN,L,29,1,10,0.1,0,5,0.0,3,5,0.6,0,5,5,5,1,0,2,5,5,-24,1,14.8,5.4,12.2,0.6,0.2,2.0,0.4126,26.6,-1.2,17.571428571428573,MEM,1610612763,DEN,1610612743,G,1,0,0,1,0,0,26.0,77,215,8,7,119.06666666666666,3,2,121.6,8,5,115.07692307692308,3,2,113.0,1,0
1550,22024,1630217,22400255,"NOV 20, 2024",MEM vs. PHI,W,35,8,18,0.444,5,11,0.455,0,0,0.0,1,9,10,6,1,1,4,2,21,14,1,13.0,4.8,12.0,0.8,0.4,2.6,0.3856,27.4,1.2,16.0,MEM,1610612763,PHI,1610612755,G,1,0,0,1,0,0,26.0,77,215,9,7,118.9375,2,3,118.0,2,12,112.64285714285714,1,3,97.4,1,1
1551,22024,1630217,22400266,"NOV 23, 2024",MEM @ CHI,W,30,4,14,0.286,1,5,0.2,4,6,0.667,2,5,7,2,0,1,2,1,13,5,1,13.6,5.0,13.4,0.8,0.6,2.6,0.357,30.0,4.2,16.555555555555557,MEM,1610612763,CHI,1610612741,G,1,0,0,1,0,0,26.0,77,215,10,7,120.29411764705884,2,3,114.6,7,11,123.88888888888889,2,3,119.4,0,0
1552,22024,1630217,22400282,"NOV 25, 2024",MEM vs. POR,W,24,2,8,0.25,1,4,0.25,3,4,0.75,0,7,7,2,0,1,2,3,8,9,1,11.6,4.0,12.4,0.4,0.8,2.4,0.2994,29.4,3.6,16.2,MEM,1610612763,POR,1610612757,G,1,0,0,1,0,0,26.0,77,215,11,7,120.44444444444444,3,2,118.4,7,11,113.61111111111111,3,2,102.2,1,0
1553,22024,1630217,22400293,"NOV 27, 2024",MEM vs. DET,W,22,1,6,0.167,0,3,0.0,0,0,0.0,1,6,7,7,1,0,5,1,2,6,1,9.8,3.2,11.2,0.6,0.6,3.0,0.2493999999999999,28.0,2.0,15.454545454545457,MEM,1610612763,DET,1610612765,G,1,0,0,1,0,0,26.0,77,215,12,7,121.0,4,1,119.4,8,12,112.0,2,1,111.8,1,0
1554,22024,1630217,22400042,"NOV 29, 2024",MEM vs. NOP,W,26,3,8,0.375,1,3,0.333,0,0,0.0,0,3,3,4,1,0,1,4,7,11,1,10.2,3.6,10.8,0.6,0.6,2.8,0.3044,27.4,9.0,14.333333333333334,MEM,1610612763,NOP,1610612740,G,1,0,0,1,0,0,26.0,77,215,13,7,120.95,4,1,124.6,4,16,115.55,0,1,100.4,1,0
1555,22024,1630217,22400306,"DEC 01, 2024",MEM vs. IND,W,30,7,15,0.467,2,8,0.25,0,0,0.0,0,6,6,6,1,0,1,4,16,18,1,9.2,3.4,10.2,0.6,0.4,2.2,0.309,26.4,9.8,13.76923076923077,MEM,1610612763,IND,1610612754,G,1,0,0,1,0,0,26.0,77,215,14,7,121.66666666666669,5,0,126.6,9,12,118.95238095238096,3,0,114.6,1,0
1556,22024,1630217,22400056,"DEC 03, 2024",MEM @ DAL,L,31,8,14,0.571,2,5,0.4,1,1,1.0,1,2,3,3,1,1,2,5,19,-1,1,10.4,4.2,10.2,0.8,0.4,2.2,0.366,26.6,8.6,13.928571428571429,MEM,1610612763,DAL,1610612742,G,1,0,0,1,0,0,26.0,77,215,14,8,121.4090909090909,5,0,130.4,14,8,111.63636363636364,4,0,123.8,0,1
1557,22024,1630217,22400329,"DEC 05, 2024",MEM vs. SAC,W,32,6,10,0.6,2,4,0.5,4,4,1.0,2,6,8,7,1,0,3,2,18,15,1,12.4,5.0,10.6,1.0,0.2,2.4,0.436,28.2,9.8,14.266666666666667,MEM,1610612763,SAC,1610612758,G,1,0,0,1,0,0,26.0,77,215,15,8,121.1304347826087,4,1,125.2,10,13,113.91304347826087,2,1,115.0,1,1
1558,22024,1630217,22400345,"DEC 07, 2024",MEM @ BOS,W,33,5,12,0.417,2,5,0.4,2,2,1.0,0,2,2,4,3,0,4,2,14,17,1,14.8,5.8,11.8,1.4,0.2,2.2,0.4859999999999999,30.4,12.0,14.5,MEM,1610612763,BOS,1610612738,G,1,0,0,1,0,0,26.0,77,215,16,8,121.375,4,1,123.6,19,5,110.70833333333331,4,1,119.6,0,0
1559,22024,1630217,22401211,"DEC 13, 2024",MEM vs. BKN,W,28,8,14,0.571,2,6,0.333,3,3,1.0,1,3,4,8,1,2,0,1,21,20,1,17.6,6.8,13.0,1.4,0.6,2.0,0.5251999999999999,30.8,13.8,14.470588235294118,MEM,1610612763,BKN,1610612751,G,1,0,0,1,0,0,26.0,77,215,18,8,122.6153846153846,4,1,126.8,10,15,114.68,1,1,101.2,1,1
1560,22024,1630217,22401220,"DEC 15, 2024",MEM @ LAL,L,28,3,8,0.375,0,2,0.0,1,1,1.0,2,5,7,7,0,0,1,4,7,-12,1,15.8,6.0,11.6,1.2,0.6,2.0,0.5067999999999999,30.4,7.8,14.833333333333334,MEM,1610612763,LAL,1610612747,G,1,0,0,1,0,0,26.0,77,215,18,9,122.14814814814817,4,1,126.6,14,12,114.8076923076923,1,1,99.8,0,0
1561,22024,1630217,22400366,"DEC 19, 2024",MEM vs. GSW,W,24,6,9,0.667,3,5,0.6,0,0,0.0,0,4,4,7,1,0,3,1,15,36,1,15.0,5.6,10.6,1.2,0.4,2.2,0.526,29.0,15.2,14.421052631578949,MEM,1610612763,GSW,1610612744,G,1,0,0,1,0,0,26.0,77,215,19,9,122.92857142857144,4,1,125.4,14,12,111.1153846153846,2,1,105.2,1,0
1562,22024,1630217,22400378,"DEC 21, 2024",MEM @ ATL,W,27,7,12,0.583,4,8,0.5,5,5,1.0,0,5,5,8,4,0,2,3,23,20,1,16.0,5.8,11.0,1.8,0.4,2.0,0.5226,28.0,16.2,14.45,MEM,1610612763,ATL,1610612737,G,1,0,0,1,0,0,26.0,77,215,20,9,123.10344827586206,4,1,131.2,14,15,119.55172413793105,2,1,116.2,0,1
1563,22024,1630217,22400399,"DEC 23, 2024",MEM vs. LAC,L,32,7,15,0.467,3,7,0.429,4,5,0.8,3,6,9,7,2,0,4,3,21,0,1,17.4,6.2,11.6,1.6,0.4,2.0,0.5326,27.8,12.8,14.857142857142858,MEM,1610612763,LAC,1610612746,G,1,0,0,1,0,0,26.0,77,215,20,10,122.66666666666669,4,1,131.4,17,13,107.63333333333334,2,1,112.6,1,1
1564,22024,1630217,22400414,"DEC 26, 2024",MEM vs. TOR,W,23,8,13,0.615,3,6,0.5,0,0,0.0,0,5,5,2,0,1,2,3,19,22,1,17.0,6.2,11.4,1.4,0.2,2.4,0.5414,26.8,13.2,15.136363636363637,MEM,1610612763,TOR,1610612761,G,1,0,0,1,0,0,26.0,77,215,21,10,123.70967741935485,3,2,125.4,7,24,118.5483870967742,0,2,110.8,1,1
1565,22024,1630217,22400423,"DEC 27, 2024",MEM @ NOP,W,32,6,13,0.462,2,6,0.333,4,4,1.0,0,4,4,8,4,0,1,2,18,14,1,19.2,6.8,12.4,2.2,0.2,2.4,0.5588,27.6,18.4,15.304347826086955,MEM,1610612763,NOP,1610612740,G,1,0,0,1,0,0,26.0,77,215,22,10,123.96875,3,2,129.4,5,27,118.0,0,2,110.0,0,1
1566,22024,1630217,22400440,"DEC 29, 2024",MEM @ OKC,L,29,7,15,0.467,3,8,0.375,5,6,0.833,1,8,9,4,0,0,2,2,22,-19,1,20.6,7.0,13.6,2.0,0.2,2.2,0.5188,28.6,7.4,15.416666666666666,MEM,1610612763,OKC,1610612760,G,1,0,0,1,0,0,26.0,77,215,22,11,123.42424242424242,4,1,133.8,26,5,103.29032258064515,5,1,111.6,0,1
1567,22024,1630217,22400453,"DEC 31, 2024",MEM @ PHX,W,37,13,25,0.52,4,8,0.5,1,3,0.333,1,4,5,7,0,1,4,4,31,2,1,22.2,8.2,16.2,1.2,0.4,2.6,0.5062,30.6,3.8,15.68,MEM,1610612763,PHX,1610612756,G,1,0,0,1,0,0,26.0,77,215,23,11,123.23529411764706,3,2,126.2,15,17,114.0,1,2,103.8,0,1
1568,22024,1630217,22400476,"JAN 03, 2025",MEM @ SAC,L,35,7,14,0.5,0,4,0.0,8,8,1.0,1,6,7,8,2,1,5,2,22,-1,1,22.4,8.2,16.0,1.2,0.6,2.8,0.5128,31.2,3.6,16.26923076923077,MEM,1610612763,SAC,1610612758,G,1,0,0,1,0,0,26.0,77,215,23,12,123.51428571428572,3,2,124.0,16,19,114.08571428571427,2,2,110.6,0,1
1569,22024,1630217,22400485,"JAN 04, 2025",MEM @ GSW,L,35,9,20,0.45,2,8,0.25,2,2,1.0,0,4,4,10,2,1,8,0,22,-10,1,23.0,8.4,17.4,1.6,0.6,4.0,0.4798,33.6,-2.8,16.48148148148148,MEM,1610612763,GSW,1610612744,G,1,0,0,1,0,0,26.0,77,215,23,13,123.22222222222224,3,2,128.6,18,16,110.47058823529412,2,2,109.6,0,1
1570,22024,1630217,22400520,"JAN 09, 2025",MEM vs. HOU,L,27,6,10,0.6,2,5,0.4,2,3,0.667,0,4,4,4,2,0,4,4,16,-4,1,22.6,8.4,16.8,1.2,0.6,4.6,0.5074,32.6,-6.4,16.678571428571427,MEM,1610612763,HOU,1610612745,G,1,0,0,1,0,0,26.0,77,215,24,14,122.89473684210526,2,3,117.6,25,12,107.05405405405403,3,3,110.0,1,0
1571,22024,1630217,22400535,"JAN 11, 2025",MEM @ MIN,W,32,8,14,0.571,4,8,0.5,1,1,1.0,0,5,5,5,2,0,3,2,21,4,1,22.4,8.6,16.6,1.6,0.6,4.8,0.5282,33.2,-1.8,16.655172413793103,MEM,1610612763,MIN,1610612750,G,1,0,0,1,0,0,26.0,77,215,25,14,123.0,2,3,119.4,20,18,107.6842105263158,3,3,107.2,0,1
1572,22024,1630217,22400551,"JAN 13, 2025",MEM @ HOU,L,34,9,13,0.692,4,5,0.8,3,3,1.0,1,2,3,2,2,0,3,1,25,-11,1,21.2,7.8,14.2,2.0,0.4,4.6,0.5626,32.6,-4.4,16.8,MEM,1610612763,HOU,1610612745,G,1,0,0,1,0,0,26.0,77,215,25,15,122.875,2,3,121.4,26,12,107.34210526315788,4,3,113.8,0,1
1573,22024,1630217,22400567,"JAN 15, 2025",MEM @ SAS,W,33,8,13,0.615,2,4,0.5,3,3,1.0,2,1,3,2,2,1,0,2,21,9,1,21.0,8.0,14.0,2.0,0.4,3.6,0.5856,32.2,-2.4,17.06451612903226,MEM,1610612763,SAS,1610612759,G,1,0,0,1,0,0,26.0,77,215,26,15,123.02439024390245,2,3,118.4,19,20,111.97435897435898,2,3,113.0,0,1
1574,22024,1630217,22400582,"JAN 17, 2025",MEM @ SAS,W,33,10,17,0.588,2,6,0.333,0,0,0.0,1,5,6,14,3,0,3,3,22,23,1,21.0,8.2,13.4,2.2,0.2,2.6,0.6132,31.8,4.2,17.1875,MEM,1610612763,SAS,1610612759,G,1,0,0,1,0,0,26.0,77,215,27,15,123.42857142857144,3,2,121.6,19,21,112.675,1,2,113.4,0,1
1575,22024,1630217,22400601,"JAN 20, 2025",MEM vs. MIN,W,37,7,14,0.5,4,6,0.667,4,4,1.0,2,4,6,5,2,0,1,0,22,16,1,22.2,8.4,14.2,2.2,0.2,2.0,0.5932000000000001,33.8,8.2,17.333333333333332,MEM,1610612763,MIN,1610612750,G,1,0,0,1,0,0,26.0,77,215,28,15,123.06976744186046,3,2,125.8,22,21,108.02325581395348,2,2,118.6,1,1
1576,22024,1629636,22400154,"NOV 04, 2024",CLE vs. MIL,W,35,15,22,0.682,7,11,0.636,2,2,1.0,1,1,2,8,0,0,2,1,39,7,1,24.2,9.0,16.8,1.0,0.6,2.0,0.5112,30.6,7.6,17.857142857142858,CLE,1610612739,MIL,1610612749,G,1,0,0,1,0,0,24.0,73,192,8,0,122.25,5,0,122.6,1,6,118.28571428571428,0,0,108.8,1,1
1577,22024,1629636,22400175,"NOV 06, 2024",CLE @ NOP,W,30,5,10,0.5,4,6,0.667,0,0,0.0,0,1,1,9,1,1,3,2,14,14,1,20.2,7.6,15.0,0.8,0.4,2.0,0.4848,30.0,9.0,20.5,CLE,1610612739,NOP,1610612740,G,1,0,0,1,0,0,24.0,73,192,9,0,123.22222222222224,5,0,118.8,3,6,117.77777777777776,1,0,106.2,0,0
1578,22024,1629636,22400188,"NOV 08, 2024",CLE vs. GSW,W,30,9,17,0.529,6,11,0.545,3,4,0.75,0,3,3,6,3,0,4,0,27,30,1,23.2,8.4,15.6,1.0,0.4,2.4,0.5192,31.6,11.8,19.77777777777778,CLE,1610612739,GSW,1610612744,G,1,0,0,1,0,0,24.0,73,192,10,0,124.5,5,0,123.0,7,2,108.66666666666669,5,0,119.6,1,1
1579,22024,1629636,22400199,"NOV 09, 2024",CLE vs. BKN,W,32,8,11,0.727,2,5,0.4,2,2,1.0,0,1,1,6,1,0,3,3,20,-2,1,22.2,8.4,14.6,1.0,0.2,2.4,0.5646000000000001,32.2,9.4,20.5,CLE,1610612739,BKN,1610612751,G,1,0,0,1,0,0,24.0,73,192,11,0,122.72727272727272,5,0,123.4,4,6,112.3,3,0,108.2,1,0
1580,22024,1629636,22400212,"NOV 11, 2024",CLE @ CHI,W,30,7,17,0.412,1,5,0.2,2,3,0.667,1,1,2,5,4,0,1,2,17,-16,1,23.4,8.8,15.4,1.8,0.2,2.6,0.5700000000000001,31.4,6.6,20.454545454545453,CLE,1610612739,CHI,1610612741,G,1,0,0,1,0,0,24.0,73,192,12,0,122.41666666666669,5,0,120.4,4,7,120.1818181818182,1,0,116.2,0,0
1581,22024,1629636,22400220,"NOV 13, 2024",CLE @ PHI,W,34,10,16,0.625,1,4,0.25,4,5,0.8,2,3,5,6,0,0,3,2,25,11,1,20.6,7.8,14.2,1.8,0.2,2.8,0.5586,31.2,7.4,20.166666666666668,CLE,1610612739,PHI,1610612755,G,1,0,0,1,0,0,24.0,73,192,13,0,121.76923076923076,5,0,121.4,2,9,114.1818181818182,1,0,105.2,0,1
1582,22024,1629636,22400013,"NOV 15, 2024",CLE vs. CHI,W,34,9,18,0.5,4,7,0.571,7,7,1.0,0,3,3,9,1,0,5,2,29,18,1,23.6,8.6,15.8,1.8,0.0,3.2,0.5586,32.0,8.2,20.53846153846154,CLE,1610612739,CHI,1610612741,G,1,0,0,1,0,0,24.0,73,192,14,0,123.35714285714286,5,0,121.0,5,8,122.23076923076924,2,0,116.0,1,1
1583,22024,1629636,22400236,"NOV 17, 2024",CLE vs. CHA,W,30,7,16,0.438,2,5,0.4,9,9,1.0,0,5,5,12,0,0,2,2,25,12,1,23.2,8.2,15.6,1.2,0.0,2.8,0.5404,32.0,4.6,21.142857142857142,CLE,1610612739,CHA,1610612766,G,1,0,0,1,0,0,24.0,73,192,15,0,123.66666666666669,5,0,123.6,5,8,113.92307692307692,3,0,104.0,1,1
1584,22024,1629636,22400021,"NOV 19, 2024",CLE @ BOS,L,31,3,21,0.143,0,6,0.0,2,2,1.0,0,2,2,7,1,1,2,0,8,-9,1,20.8,7.2,17.6,1.2,0.2,2.6,0.4236,31.8,3.2,21.4,CLE,1610612739,BOS,1610612738,G,1,0,0,1,0,0,24.0,73,192,15,1,123.25,5,0,122.0,12,3,111.8,4,0,120.4,0,0
1585,22024,1629636,22400275,"NOV 24, 2024",CLE vs. TOR,W,31,6,14,0.429,4,7,0.571,0,0,0.0,1,2,3,6,1,0,2,4,16,15,1,20.6,7.0,17.0,0.6,0.2,2.8,0.4269999999999999,32.0,9.4,20.5625,CLE,1610612739,TOR,1610612761,G,1,0,0,1,0,0,24.0,73,192,17,1,123.44444444444444,4,1,126.2,4,13,118.82352941176472,2,1,108.6,1,0
1586,22024,1629636,22400287,"NOV 27, 2024",CLE vs. ATL,L,33,7,14,0.5,2,7,0.286,3,3,1.0,1,1,2,7,1,0,1,3,19,-14,1,19.4,6.4,16.6,0.8,0.2,2.4,0.4019999999999999,31.8,4.4,20.294117647058822,CLE,1610612739,ATL,1610612737,G,1,0,0,1,0,0,24.0,73,192,17,2,123.47368421052632,4,1,127.8,8,11,121.15789473684212,1,1,111.4,1,0
1587,22024,1629636,22400041,"NOV 29, 2024",CLE @ ATL,L,33,11,19,0.579,5,8,0.625,2,2,1.0,1,2,3,5,1,0,2,3,29,-4,1,19.4,6.8,16.8,0.8,0.2,1.8,0.4178,31.6,0.0,20.22222222222222,CLE,1610612739,ATL,1610612737,G,1,0,0,1,0,0,24.0,73,192,17,3,122.35,3,2,123.8,9,11,120.15,2,2,116.4,0,1
1588,22024,1629636,22400307,"DEC 01, 2024",CLE vs. BOS,W,32,5,12,0.417,4,6,0.667,8,8,1.0,0,5,5,8,0,0,0,4,22,0,1,18.8,6.4,16.0,0.8,0.2,1.4,0.4136,32.0,-2.4,20.68421052631579,CLE,1610612739,BOS,1610612738,G,1,0,0,1,0,0,24.0,73,192,18,3,122.0,2,3,118.4,16,4,110.8,5,3,119.8,1,1
1589,22024,1629636,22400051,"DEC 03, 2024",CLE vs. WAS,W,17,4,7,0.571,2,5,0.4,2,2,1.0,0,0,0,3,1,0,2,3,12,16,1,19.6,6.6,13.2,0.8,0.0,1.4,0.4992,29.2,2.6,20.75,CLE,1610612739,WAS,1610612764,G,1,0,0,1,0,0,24.0,73,192,19,3,121.8181818181818,3,2,118.0,2,17,122.84210526315788,0,2,103.4,1,0
1590,22024,1629636,22400325,"DEC 05, 2024",CLE vs. DEN,W,33,9,20,0.45,3,10,0.3,3,3,1.0,0,0,0,4,0,0,1,3,24,-1,1,21.2,7.2,14.4,0.6,0.0,1.2,0.5034000000000001,29.6,-0.6,20.33333333333333,CLE,1610612739,DEN,1610612743,G,1,0,0,1,0,0,24.0,73,192,20,3,122.0,3,2,116.0,11,9,116.8,3,2,121.6,1,1
1591,22024,1629636,22400340,"DEC 07, 2024",CLE @ CHA,W,33,7,16,0.438,1,7,0.143,3,3,1.0,1,1,2,5,0,1,2,3,18,14,1,21.0,7.2,14.8,0.4,0.2,1.4,0.491,29.6,5.0,20.5,CLE,1610612739,CHA,1610612766,G,1,0,0,1,0,0,24.0,73,192,21,3,121.75,3,2,116.8,6,17,112.7391304347826,0,2,100.2,0,0
1592,22024,1629636,22400351,"DEC 08, 2024",CLE @ MIA,L,32,9,19,0.474,2,6,0.333,3,4,0.75,0,5,5,5,0,0,2,1,23,-11,1,19.8,6.8,14.8,0.2,0.2,1.4,0.47,29.4,3.6,20.39130434782609,CLE,1610612739,MIA,1610612748,G,1,0,0,1,0,0,24.0,73,192,21,4,121.4,4,1,115.2,12,10,109.27272727272728,3,1,116.2,0,1
1593,22024,1629636,22401208,"DEC 13, 2024",CLE vs. WAS,W,33,6,17,0.353,3,10,0.3,9,10,0.9,0,5,5,8,2,0,4,0,24,4,1,20.2,7.0,15.8,0.6,0.2,2.2,0.4572,29.6,4.4,20.5,CLE,1610612739,WAS,1610612764,G,1,0,0,1,0,0,24.0,73,192,22,4,121.15384615384616,4,1,117.6,3,20,123.43478260869566,1,1,107.2,1,1
1594,22024,1629636,22401224,"DEC 16, 2024",CLE @ BKN,W,24,4,6,0.667,2,4,0.5,1,1,1.0,0,0,0,6,1,1,6,1,11,4,1,20.0,7.0,15.6,0.6,0.4,3.0,0.4764,31.0,2.0,20.64,CLE,1610612739,BKN,1610612751,G,1,0,0,1,0,0,24.0,73,192,23,4,121.48148148148148,4,1,117.6,10,16,115.26923076923076,1,1,105.0,0,0
1595,22024,1629636,22400374,"DEC 20, 2024",CLE vs. MIL,W,25,6,15,0.4,4,6,0.667,0,0,0.0,2,2,4,5,1,0,3,0,16,16,1,18.4,6.4,14.6,0.8,0.4,3.4,0.4664,29.4,5.4,20.26923076923077,CLE,1610612739,MIL,1610612749,G,1,0,0,1,0,0,24.0,73,192,24,4,121.57142857142856,4,1,120.0,14,12,112.34615384615384,3,1,110.2,1,0
1596,22024,1629636,22400380,"DEC 21, 2024",CLE vs. PHI,W,26,9,11,0.818,6,7,0.857,2,2,1.0,1,4,5,4,1,0,2,2,26,7,1,20.0,6.8,13.6,1.0,0.2,3.4,0.5424,28.0,4.0,20.11111111111111,CLE,1610612739,PHI,1610612755,G,1,0,0,1,0,0,24.0,73,192,25,4,121.72413793103448,4,1,119.6,9,17,110.57692307692308,4,1,109.2,1,1
1597,22024,1629636,22400392,"DEC 23, 2024",CLE vs. UTA,W,33,8,14,0.571,3,6,0.5,4,5,0.8,1,2,3,8,1,0,2,1,23,21,1,20.0,6.6,12.6,1.2,0.2,3.4,0.5618000000000001,28.2,10.4,20.321428571428573,CLE,1610612739,UTA,1610612762,G,1,0,0,1,0,0,24.0,73,192,26,4,121.8,4,1,121.6,7,21,119.46428571428572,2,1,112.2,1,1
1598,22024,1629636,22400424,"DEC 27, 2024",CLE @ DEN,W,32,10,18,0.556,2,8,0.25,3,4,0.75,0,2,2,7,4,0,2,1,25,13,1,20.2,7.4,12.8,1.6,0.2,3.0,0.6024,28.0,12.2,20.41379310344828,CLE,1610612739,DEN,1610612743,G,1,0,0,1,0,0,24.0,73,192,27,4,122.6774193548387,5,0,123.8,16,13,117.24137931034484,3,0,120.6,0,1
1599,22024,1629636,22400446,"DEC 30, 2024",CLE @ GSW,W,29,10,17,0.588,3,8,0.375,2,4,0.5,0,3,3,8,2,0,0,2,25,23,1,23.0,8.6,15.0,1.8,0.0,1.8,0.5866,29.0,16.0,20.566666666666663,CLE,1610612739,GSW,1610612744,G,1,0,0,1,0,0,24.0,73,192,28,4,122.375,5,0,130.6,16,16,110.5625,2,0,106.4,0,1
1600,22024,1629636,22400454,"DEC 31, 2024",CLE @ LAL,W,32,5,16,0.313,2,8,0.25,2,2,1.0,0,2,2,14,2,1,3,1,14,10,1,22.6,8.4,15.2,2.0,0.2,1.8,0.5691999999999999,30.4,14.8,20.70967741935484,CLE,1610612739,LAL,1610612747,G,1,0,0,1,0,0,24.0,73,192,29,4,122.36363636363636,5,0,127.2,18,14,114.3125,4,0,115.4,0,0
1601,22024,1629636,22400474,"JAN 03, 2025",CLE @ DAL,W,29,6,12,0.5,2,5,0.4,2,2,1.0,0,4,4,9,1,0,1,1,16,24,1,20.6,7.8,15.4,2.0,0.2,1.6,0.5056,31.0,18.2,20.5,CLE,1610612739,DAL,1610612742,G,1,0,0,1,0,0,24.0,73,192,30,4,122.70588235294116,5,0,126.8,20,15,112.08571428571427,1,0,103.6,0,0
1602,22024,1629636,22400488,"JAN 05, 2025",CLE vs. CHA,W,29,8,14,0.571,4,7,0.571,5,5,1.0,0,3,3,2,1,0,2,3,25,9,1,21.0,7.8,15.4,2.0,0.2,1.6,0.5055999999999999,30.2,15.8,20.363636363636363,CLE,1610612739,CHA,1610612766,G,1,0,0,1,0,0,24.0,73,192,31,4,122.48571428571428,5,0,128.4,7,27,112.47058823529412,0,0,101.4,1,1
1603,22024,1629636,22400509,"JAN 08, 2025",CLE vs. OKC,W,32,7,15,0.467,2,6,0.333,2,2,1.0,0,1,1,7,0,0,2,2,18,7,1,19.6,7.2,14.8,1.2,0.2,1.6,0.4877999999999999,30.2,14.6,20.5,CLE,1610612739,OKC,1610612760,G,1,0,0,1,0,0,24.0,73,192,32,4,122.66666666666669,5,0,126.6,30,6,103.69444444444444,5,0,116.2,1,0
1604,22024,1629636,22400517,"JAN 09, 2025",CLE vs. TOR,W,36,14,22,0.636,4,7,0.571,8,9,0.889,0,2,2,9,2,0,3,0,40,18,1,22.6,8.0,15.8,1.2,0.2,2.2,0.4974,31.6,13.6,20.428571428571427,CLE,1610612739,TOR,1610612761,G,1,0,0,1,0,0,24.0,73,192,33,4,122.91891891891892,5,0,122.6,8,30,119.13157894736842,1,0,100.0,1,1
